Thickness,Temp1In,Temp1Out,Temp2In,Temp2Out,Fluid1,Fluid2,Q,Qr,Lmtd,Theta1,Theta2,m1,m2,dP1,dP2,V1In,V2In,A,M,Ae,Me,NP
0.5,58,68,77,70.89521,21,2002,82.040352,82.040344,10.83112,0.92326558,0.56363422,3.9189999,3.4189999,19.538891,2.3528018,2.2177002,1.6559983,28.140001,0,27.860001,0.009733701,201
0.39999998,85,57,51,67.254555,20,3,2487.0432,829.01447,10.831591,2.5850313,1.5006618,42.43,36.333,83.001999,2.8498299,2.0008724,1.5759727,198,0,197,-0.02086853,396
0.39999998,77,57,50,61.139343,19,2002,1215.621,1215.621,10.833006,1.8462096,1.0282781,30.229,28.02,85.713852,20.071396,1.9604535,1.4966605,190.34001,0,189.10001,0.037083335,307
0.39999998,43,25,19,25.248983,15,2001,1206.7075,603.35376,10.833592,1.6614988,0.57681543,15.964,49.514,14.724543,11.935705,1.0259423,2.8655992,50.599998,0,50.16,0.006182299,230
0.5,69,55,49,51.248459,41,33,19.788141,19.788141,10.83378,1.2922543,0.20754148,0.71600002,4.5440001,31.669535,44.669304,0.42106432,2.64606,4.2000003,6,4.0320001,5.9461927,50
0.39999998,65,47,40,49.137264,9,15,721.69312,721.69312,10.833812,1.661465,0.8434025,20.506001,18.823,10.973681,1.8755656,1.3369575,1.077618,328.60001,36,327.36002,36.772194,530
0.39999998,67,26,15,56.330559,2002,23,1904.4225,634.8075,10.83388,3.7844243,3.8149359,11.992,22.011,0.79048723,77.819084,0.48173806,1.037973,195,4,194,3.8140714,390
0.39999998,74,59,52,58.136921,16,18,278.7153,278.7153,10.833945,1.3845372,0.56645304,8.8760004,23.077999,39.311024,64.273026,0.55808759,1.4896743,84.939995,0,83.699997,0.001546034,137
0.39999998,53,66,74,67.27037,18,44,658.94031,658.94031,10.834449,1.1998764,0.62113261,25.552999,48.929001,51.444286,54.712166,1.6589727,3.2058911,137.64,0,136.39999,-0.006405623,222
0.39999998,46,57,72,53.52301,37,39,910.96844,910.96844,10.834901,1.0152377,1.7053216,42.664001,24.945,36.65736,13.981438,2.7693241,1.6326417,257.91998,13,256.67999,12.606153,416
0.39999998,70,59,52,54.133553,20,11,359.11234,359.11234,10.83525,1.015205,0.19690847,15.595,40.896999,57.705288,13.906549,0.98055154,2.4094176,136.40001,31,135.16,32.203136,220
0.5,75,62,55,59.13348,21,3,842.90552,421.45273,10.835279,1.1997845,0.3814835,30.973,48.445,10.198617,3.0224111,0.97372949,1.3955449,226.3,0,225.06,-0.010875692,365
0.39999998,45,74,79,65.045525,140,3,1181.1677,1181.1677,10.835281,2.6764419,1.2878739,9.9549999,20.044001,9.0770683,29.528225,1.3003169,2.624404,20.639999,0,20.16,0.000225723,86
0.39999998,70,56,47,57.095348,2001,2002,1950.2574,1950.2574,10.835321,1.2920706,0.93170732,35.719002,49.699001,29.055254,30.905596,1.8375289,2.6495659,109.74,0,108.5,-0.001321881,177
0.39999998,86,53,50,59.322044,19,3,1822.5979,911.29895,10.835476,3.0455515,0.86032623,27.34,46.472,72.355789,20.720982,2.0078378,3.0123513,221.5,0,220.5,-0.004140129,443
0.39999998,48,54,68,56.188206,11,22,480.14526,160.0484,10.835571,0.55373174,1.0900943,19.444,19.417999,0.23748377,22.950136,0.38182077,0.40697551,337.28,269,336.04001,282.69901,544
0.39999998,70,19,15,47.086559,42,2001,4238.7856,1059.6964,10.835982,4.7065415,2.9611123,43.307999,33.873001,64.824875,16.716543,0.70784706,0.43564081,355.88,0,354.64001,-0.003113079,574
0.39999998,65,83,88,85.048706,19,2001,569.5401,569.5401,10.836334,1.6610783,0.27235168,15.538,49.481998,79.858116,33.915646,1.0120975,2.5455527,121.52,23,120.28,23.305824,196
0.39999998,66,83,89,83.759781,17,140,556.34412,556.34412,10.83674,1.5687374,0.48356044,15.633,25.461,16.806295,23.117861,2.211617,3.3589633,58.559998,0,58.079998,0.000332376,244
0.39999998,70,65,56,57.092056,22,12,72.14904,72.14904,10.836786,0.46139139,0.10077307,6.8930001,15.948,88.307487,13.968773,0.97516,2.0098417,20.639999,14,20.16,14.282428,86
0.5,68,82,89,83.871033,19,21,501.4924,501.4924,10.837027,1.2918673,0.47328177,17.559,46.707001,81.563759,23.570112,1.1429065,2.9367504,189.72,0,188.48,0.005552224,306
0.39999998,49,57,75,54.885742,43,33,772.64429,772.64429,10.837213,0.73819721,1.8560361,49.634998,19.368,38.822819,13.797638,3.221812,1.2697095,251.72,16,250.48,15.220898,406
0.39999998,55,40,31,42.090244,39,1,1141.5345,1141.5345,10.837592,1.3840712,1.0233126,39.460999,24.636,59.622162,6.3848257,2.5585661,1.4081733,139.5,0,138.25999,0,225
0.39999998,70,64,51,61.070305,16,19,380.70575,380.70575,10.837757,0.5536201,0.92918718,30.309999,19.177,55.842995,80.134056,1.9057721,1.2294855,86.799995,0,85.559998,0.012533255,140
0.39999998,52,30,20,40.27829,12,14,3402.3818,3402.3818,10.838073,2.0298812,1.8710235,37.557999,39.943001,15.793469,17.59907,2.0995784,2.2807536,110.36,8,109.12,7.9419065,178
0.39999998,74,50,44,56.235798,9,15,1051.0298,1051.0298,10.838328,2.2143636,1.1289377,22.184,20.475,80.619904,25.070217,1.4535242,1.1754854,110.36,12,109.12,12.120642,178
0.39999998,65,23,15,50.71814,3,11,6639.2192,6639.2192,10.839228,3.8748147,3.2952662,37.66,45.164001,11.315849,15.937193,2.1756537,2.6568239,206.46001,0,205.22,0,333
0.39999998,67,77,87,78.724579,16,37,503.48367,503.48367,10.839434,0.92255741,0.76345509,24.051001,29.83,12.484519,17.930649,1.5122312,1.9683328,157.48001,31,156.24001,30.9415,254
0.39999998,61,71,88,67.384583,18,35,994.20782,994.20782,10.839499,0.92255181,1.9018791,49.539001,23.834999,51.386719,12.276939,3.2282145,1.5735995,245.52,0,244.28,0.012496023,396
0.39999998,79,69,61,64.7174,22,1,262.49142,262.49142,10.839536,0.92254871,0.34294823,12.539,16.914,84.081856,4.5623817,0.78840238,0.97682774,88.040001,22,86.800003,22.763599,142
0.39999998,52,38,32,34.232075,39,43,73.113167,73.113167,10.839666,1.2915527,0.2059173,2.7190001,17.392,45.765106,46.793182,0.39599809,2.5077341,16.280001,0,15.84,0.000774909,74
0.39999998,71,37,30,55.120487,39,140,1732.8824,1732.8824,10.840313,3.1364408,2.3173213,26.150999,16.962,98.367653,10.387133,3.8489325,2.1930616,157.5,0,156.5,0,315
0.39999998,65,51,37,56.803745,44,2002,1244.7347,622.36737,10.840422,1.2914627,1.8268427,45.327,16.219,15.93812,1.1305563,1.4776229,0.43227634,148.8,28,147.56,28.166409,240
0.39999998,46,25,18,30.118734,23,42,1071.823,535.91144,10.840992,1.9370921,1.1178621,24.381001,47.68,47.810585,31.462105,0.76649016,1.5241842,347.19998,0,345.95999,-0.005424836,560
0.39999998,57,71,83,66.759293,21,39,778.99603,778.99603,10.84108,1.2913843,1.4980711,26.58,23.809999,89.172668,17.357952,1.6712446,1.5677142,282.72,0,281.48001,0.009351027,456
0.39999998,25,65,72,40.88179,23,35,2971.2888,495.21478,10.841195,3.68963,2.8703671,35.484001,48.800999,23.678179,9.9859552,0.83665979,1.1977533,266,0,265,0.002755272,532
0.39999998,82,71,61,70.270851,19,39,382.18863,382.1886,10.841602,1.0146102,0.85511816,16.985001,20.763,39.004292,30.646198,1.1055452,1.3576441,97.959999,14.999999,96.720001,14.706863,158
0.5,78,60,54,60.226002,17,33,570.19202,570.19202,10.841847,1.6602336,0.57425654,15.132,46.756001,59.368568,20.962521,0.95143992,3.0403774,169.26001,0,168.02,0.009095341,273
0.39999998,76,53,44,63.080563,33,37,711.16077,355.58038,10.841899,2.1213996,1.7598912,15.601,19.138,6.5539489,7.2851706,0.511657,0.62322223,200.26001,0,199.02,0.002203871,323
0.39999998,55,72,77,75.065689,33,2,318.29572,318.29572,10.841952,1.5679833,0.17840983,9.4619999,39.139,8.1409569,33.995819,1.3933905,5.1305027,54.719997,0,54.239998,-0.005646931,228
0.39999998,61,43,24,55.559521,23,3,1673.686,836.84296,10.842656,1.6601099,2.9106817,44.417,12.646,56.895023,0.69792032,1.3963821,0.36371872,257.91998,0,256.67999,-0.018684398,416
0.39999998,54,67,81,62.200493,19,39,1287.2031,1287.2031,10.842976,1.1989329,1.733796,49.827,34.162998,95.484924,28.686829,3.2081766,2.2469482,298.22,0,296.98001,-0.002921289,481
0.39999998,79,56,50,61.222317,18,3,2273.1599,2273.1599,10.84317,2.121151,1.0349663,49.108002,48.136002,81.733482,24.786322,3.2195678,2.7759233,297.60001,0,296.36002,0.022751745,480
0.39999998,42,35,24,31.311226,14,2,902.28674,902.28674,10.843642,0.64553958,0.67424077,30.733999,29.396,20.987446,19.923923,3.9508839,3.7787051,25.960001,31,25.52,31.013632,118
0.39999998,37,30,17,28.059542,14,14,1342.173,671.08649,10.843879,0.64552546,1.019888,45.681999,28.84,31.415926,14.067476,2.9313424,1.8456485,18.719999,11,18.24,11.084268,78
0.39999998,75,62,52,63.265541,22,16,837.13605,418.56802,10.844121,1.1988063,1.0388616,30.761,35.497002,52.253899,7.3185558,0.96706462,1.1159551,223.82001,0,222.58,-0.007975775,361
0.39999998,74,59,46,65.058868,9,140,1151.7086,1151.7086,10.844262,1.38322,1.7575072,38.618,14.802,74.384789,5.4509659,2.5303011,0.85488576,109.12,4,107.88,4.0913143,176
0.39999998,75,54,50,52.059025,16,14,324.96271,324.96271,10.844296,1.936502,0.1898717,7.3920002,37.666,87.938705,51.216343,1.0457541,4.8599911,36,2,35.52,2.0394049,150
0.39999998,62,67,76,74.92543,36,16,100.13683,100.13683,10.844564,0.46106046,0.099088326,10.105,44.514999,26.170677,61.730968,1.4840006,6.2975836,19.360001,10,18.92,10.01016,88
0.39999998,62,83,88,82.074127,16,33,223.06015,223.06015,10.844744,1.936422,0.54642808,5.0739999,18.393999,77.692841,43.123817,0.7178241,2.7323589,36.48,2,36,2.0387924,152
0.5,39,26,17,26.07412,23,35,335.46948,41.933685,10.844765,1.1987351,0.8367281,12.327,20.016001,77.755264,7.1392026,0.87195683,1.4363359,31.640001,0,31.360001,-0.000117224,226
0.39999998,65,80,88,79.295319,19,14,1289.8013,1289.8013,10.844825,1.3831482,0.8026576,42.341999,35.201,82.045151,20.660583,2.752012,2.0537052,130.20001,4,128.96001,3.9348738,210
0.39999998,33,51,67,39.937813,11,15,3174.4556,3174.4553,10.845098,1.6597362,2.4953382,42.851002,27.959999,37.703419,16.802973,2.5210705,1.6129749,70.68,7,69.440002,6.8703423,114
0.39999998,47,69,75,64.783119,2002,16,875.64728,875.64728,10.845122,2.0285618,0.9420715,10.207,40.941002,4.205596,71.842407,0.54722691,2.5742073,91.760002,4,90.520004,4.0775738,148
0.39999998,81,57,50,65.108047,21,140,1939.979,387.99579,10.845131,2.2129748,1.3930719,38.612999,31.427999,14.980536,0.22594838,0.48556635,0.36303294,312.47998,53,311.23999,55.359638,504
0.5,77,68,60,62.702629,21,21,211.07126,211.07126,10.845678,0.82982361,0.2491895,11.203,37.306999,28.794594,38.082691,0.70440006,2.3457155,146.32001,0,145.08,-0.000752589,236
0.39999998,85,56,50,67.215027,22,37,1510.0659,503.35529,10.845788,2.6738491,1.5872546,24.874001,44.675999,90.90905,20.713392,1.1729836,2.187269,209,2,208,2.0484931,418
0.39999998,58,33,30,31.281918,39,14,91.932297,91.932297,10.846378,2.3049169,0.11818854,1.913,17.077,58.583019,93.234207,0.27954459,2.1877494,16.32,7,15.839999,6.2318912,68
0.39999998,47,62,77,54.544697,39,39,1048.4563,1048.4563,10.848728,1.3826505,2.0698559,35.834999,23.511,20.405487,10.732976,2.3325138,1.5429939,318.67999,0,317.44,0.013797318,514
0.39999998,86,63,56,70.097382,16,15,1703.4354,1703.4354,10.849262,2.1199598,1.2993861,35.379002,28.802999,55.741814,16.926649,5.0051045,3.7443016,168,26.999998,167,26.859215,336
0.5,54,62,74,63.774857,9,44,596.86572,596.86572,10.849424,0.73736632,0.94245952,38.035999,29.249001,33.828548,17.605759,2.4757779,1.9164321,128.96001,9,127.72,8.9528704,208
0.39999998,70,77,86,82.936646,21,35,207.13148,207.13148,10.849552,0.64518791,0.28234848,14.135,33.07,38.868973,52.719875,1.9996934,4.9071345,63.839996,6,63.359997,6.0673456,266
0.39999998,72,56,49,56.096123,41,11,495.75449,495.75449,10.84975,1.4746884,0.65403563,15.646,16.975,23.493414,12.346135,2.3040571,2.2520969,52.079998,0,51.599998,-0.000248412,217
0.39999998,68,83,89,85.796318,21,17,325.37723,325.37723,10.849862,1.382506,0.29527399,10.362,48.515999,25.050993,47.916672,0.65152133,3.050493,112.84,0,111.6,0.006851004,182
0.5,65,56,46,53.253345,33,2,794.5979,794.5979,10.849906,0.82950026,0.66851687,44.831001,26.077,30.855309,5.6758466,2.9229074,1.5037965,101.06,0,99.82,0,163
0.39999998,79,66,53,70.048935,16,33,839.44934,839.44934,10.84991,1.1981666,1.5713434,30.846001,24.961,55.413868,55.944321,1.9394737,1.6319427,150.04001,16,148.8,15.906519,242
0.39999998,84,67,57,72.252983,20,41,563.21259,563.21259,10.850078,1.5668091,1.4057949,15.826,18.627001,36.956493,16.287003,0.99507588,1.2192997,239.94,0,238.7,-0.008410213,387
0.39999998,79,64,52,69.221893,22,1,1452.1708,726.08539,10.851167,1.3823398,1.5871006,46.245998,20.198999,87.638733,0.83934277,1.4538822,0.58466631,231.26001,0,230.02,0,373
0.39999998,73,61,53,58.688198,20,33,383.39368,383.39368,10.851678,1.1058198,0.52417684,15.262,34.480999,26.741789,21.991705,0.9596138,2.2402654,250.48001,33,249.24001,33.636635,404
0.5,55,61,73,64.779877,12,39,725.18268,725.18268,10.852116,0.55288756,0.75746733,29.159,44.205002,4.4474139,15.935206,1.6356642,2.8947859,132.68001,6,131.44,6.0539379,214
0.39999998,45,28,20,30.686251,23,3,8.3987217,8.3987207,10.852487,1.5664613,0.9846822,0.236,0.18799999,61.481251,0.74954081,0.13354868,0.096450709,2.8500001,0,2.5500002,0.02983295,19
0.39999998,53,65,73,67.314125,14,18,463.5527,463.5527,10.852643,1.1057215,0.52391613,9.217,40.319,2.0826037,71.925407,1.1957906,5.9205241,58.799999,0,58.32,0,245
0.39999998,29,44,60,35.949123,14,2001,2249.7554,2249.7554,10.852718,1.3821422,2.2161155,35.749001,23.985001,28.70372,29.296467,2.0439031,1.2338848,103.54,0,102.3,-0.001227618,167
0.5,56,66,74,70.316307,42,1,590.19684,590.19684,10.85355,0.92135751,0.33939981,29.945,38.34,11.863924,9.5269585,1.9534414,2.2254241,88.040001,2,86.800003,1.9860018,142
0.39999998,75,67,58,62.054161,43,41,237.26895,237.26895,10.85364,0.73707992,0.37353009,14.812,29.74,35.589294,26.876381,2.1848209,4.3556538,45.32,6,44.880001,5.9474893,206
0.39999998,74,67,57,62.24514,16,39,172.48988,172.48988,10.853796,0.64493567,0.48325399,11.771,16.722,80.740814,10.967319,1.6652558,2.4493256,39.599998,14,39.16,13.842799,180
0.39999998,78,59,53,60.191154,16,12,1255.6047,1255.6047,10.854359,1.7504488,0.66251308,31.568001,42.146999,16.486643,10.833899,1.9848702,2.3634906,197.16,0,195.92,0.000997079,318
0.39999998,49,70,78,63.319542,23,140,2046.931,1023.4655,10.854895,1.9346111,1.3524275,46.562,33.869999,14.405499,1.5061525,1.4638166,0.98558253,326.73999,0,325.5,0.013073851,527
0.39999998,86,54,50,63.023582,17,9,719.92871,719.92871,10.854994,2.947952,1.199778,10.747,28.249001,17.822941,75.909096,0.67572856,1.8397795,246.76001,0,245.52,-0.010320534,398
0.39999998,68,56,39,61.593494,33,15,192.23553,192.23552,10.855109,1.1054702,2.0813696,8.1149998,2.0280001,40.759598,1.073548,4.7696357,1.0502908,20.549999,0,20.25,-0.01330083,137
0.5,55,61,74,63.960407,14,35,623.1723,623.1723,10.85522,0.55272949,0.92486316,24.784,31.098,9.5789814,23.465055,1.4265326,2.037581,65.099998,0,63.860001,0.000197016,105
0.39999998,64,58,48,52.241852,41,3,469.78445,469.78445,10.855355,0.55272257,0.39076123,39.726002,26.35,62.712021,19.437235,5.8244424,3.4056389,34.98,0,34.540001,0.000702862,159
0.39999998,37,48,55,52.918846,33,16,184.78458,184.78458,10.855545,1.013307,0.19171344,8.7819996,42.414001,28.567448,55.571453,1.2761573,6.0003533,42.679996,2,42.239998,2.0825357,194
0.5,26,36,43,41.919167,2,12,27.921015,27.921015,10.85567,0.92117763,0.099563956,0.66500002,6.27,1.5740622,80.74942,0.34261045,3.143786,1.6799999,81,1.512,82.703339,20
0.39999998,49,75,80,69.107658,42,15,1968.9672,1968.967,10.855832,2.395026,1.0033631,38.362,43.067001,23.922129,14.01832,2.5149007,2.5013661,234.36,14.999999,233.12,14.85416,378
0.39999998,61,28,22,43.185974,2002,1,3281.5862,3281.5862,10.856218,3.0397325,1.9515059,25.701,37.048,18.648161,38.175674,1.3727031,2.1185589,97.959999,6,96.720001,5.8841772,158
0.39999998,76,30,15,68.442978,1,14,6774.0786,6774.0781,10.85658,4.237062,4.9226351,35.263,30.201,26.903446,20.587326,4.6106391,3.9244506,156,26,155,26.561089,312
0.39999998,79,54,50,56.017204,17,12,472.79446,472.79446,10.856918,2.3026793,0.55422765,9.0340004,18.993,43.159382,31.454401,1.2780496,2.3926051,63,21,62,19.619228,126
0.39999998,21,38,48,32.762558,37,3,15.657601,15.657601,10.857446,1.5657458,1.4034095,0.49200001,0.245,31.167454,0.92376614,0.28437164,0.12644593,3.1500001,4,2.8500001,3.9162164,21
0.39999998,65,77,88,75.716881,22,33,780.60382,780.60376,10.857825,1.1051937,1.1312689,31.073999,31.207001,50.983059,10.289319,1.9538094,2.060303,329.84,0,328.60001,0.008536186,532
0.39999998,56,28,22,38.180672,15,15,1351.6107,1351.6107,10.858121,2.5787151,1.4901907,11.501,19.884001,3.6382101,9.9852762,1.4854872,2.5517554,49.68,0,49.200001,0.011717963,207
0.39999998,58,74,85,68.717628,22,9,1537.3931,219.62758,10.858202,1.4735404,1.4995458,45.900002,46.726002,57.479046,33.386242,0.92764592,0.9899655,98.160004,0,97.68,0.008669263,409
0.5,35,27,18,22.043823,35,35,181.99808,181.99808,10.858234,0.73676801,0.37241995,12.122,24.43,36.454674,28.69319,0.77716517,1.5546919,110.36,6,109.12,5.8402009,178
0.39999998,72,45,32,63.033806,12,2,2527.6357,2527.6357,10.858507,2.4865296,2.8580177,22.580999,19.389,21.295446,15.916753,2.8620522,2.5263355,51.84,4,51.360001,4.0230761,216
0.39999998,50,42,34,35.671394,3,14,300.80322,300.80322,10.858661,0.7367391,0.15392269,8.9540005,42.889,4.5117426,84.87294,1.1562167,5.5019116,10.559999,50,10.12,49.391811,48
0.39999998,38,24,17,22.072901,14,37,436.30276,218.15138,10.85874,1.289284,0.46717215,7.421,46.723999,45.829491,24.455378,0.47634825,3.3451891,54.559998,0,54.119999,0.009702628,248
0.39999998,58,66,75,70.957474,11,41,354.43759,354.43759,10.858811,0.73672891,0.37228072,10.765,43.652,3.3545938,71.639641,1.4344456,6.4388199,26.18,0,25.74,0,119
0.39999998,53,70,75,73.118027,41,1,327.98239,327.98239,10.85926,1.5654843,0.17330585,9.7810001,41.692001,27.62043,52.822796,1.438789,5.4480877,32.779999,0,32.34,-0.004451703,149
0.5,52,62,69,67.928993,42,3,50.467335,50.467335,10.859473,0.92085499,0.098624192,2.5769999,11.167,53.73016,54.336559,1.5096413,5.8175807,4.48,1,4.1999998,0.98811382,32
0.39999998,65,30,19,54.279606,37,3,1814.8475,907.42371,10.859597,3.2229557,3.248703,26.886999,12.275,65.500717,2.2259464,1.9721117,0.79392469,140,8,139,7.6482811,280
0.39999998,49,54,71,55.413418,2001,23,491.75101,491.75101,10.860026,0.46040404,1.4352251,25.218,15.071,30.83704,41.981445,1.2973152,0.94760448,100.43999,0,99.199997,-0.011114892,162
0.39999998,71,22,15,55.069309,15,1,8067.3633,8067.3633,10.86013,4.5119162,3.689579,39.224998,48.155998,13.091712,18.34255,2.2673087,2.767982,217,0,215.75999,0.015369486,350
0.39999998,55,81,86,75.122009,21,1,1538.4188,1538.4188,10.860577,2.3939798,1.0016034,28.264999,33.792,18.948296,1.421222,0.32642281,0.36287618,745.20001,0,741.52002,0.01288987,405
0.39999998,63,72,84,72.796257,20,2001,898.88513,898.88513,10.860891,0.82866126,1.0315676,47.709999,20.572001,79.73101,5.3170843,2.9998147,1.0583063,216.38,0,215.14,-0.00046184,349
0.39999998,63,69,82,71.971237,19,16,286.319,286.31897,10.861372,0.55241638,0.92334217,23.778,13.638,52.178642,10.927176,3.4496689,1.9293822,64.800003,0,64.32,-0.000202001,270
0.5,54,48,37,43.275345,39,2,577.81079,577.81079,10.861746,0.55239737,0.57774734,49.652,21.924,16.966276,2.3939066,3.2175341,1.2589272,220.72,56,219.48,55.841908,356
0.39999998,55,73,78,75.126633,44,140,557.4386,557.4386,10.862104,1.6571374,0.26453137,15.638,46.926998,34.520939,42.345428,2.3041396,6.144876,64.560005,0,64.080002,0.004203657,269
0.39999998,54,31,22,41.033916,37,140,1175.9977,1175.9977,10.862637,2.1173496,1.7522372,26.73,15.211,58.726139,4.9086123,1.7321495,0.86886436,212.04001,20,210.8,18.347366,342
0.5,60,70,79,72.966461,41,23,550.20215,550.20215,10.862804,0.92057258,0.55543107,27.739,43.561001,48.950348,13.922764,1.813519,2.7389424,186.62001,0,185.38,-0.001335227,301
0.39999998,49,67,76,61.966507,9,14,1631.7615,1631.7615,10.862825,1.6570275,1.2918824,46.216,27.712999,50.816475,7.1243787,3.0165296,1.6064422,200.88,24,199.64,23.696239,324
0.39999998,49,70,76,66.835052,43,140,1681.1116,1681.1116,10.863764,1.9330317,0.84362543,40.714001,44.537998,51.89394,31.932108,2.661798,2.5887551,132.06001,0,130.82001,0.003165834,213
0.39999998,68,41,28,59.024075,14,12,2888.54,2888.5398,10.864035,2.4852645,2.8556678,25.525,22.589001,41.997646,29.272741,1.4738399,1.2661657,62.000004,23,60.760002,23.20199,100
0.39999998,65,80,87,80.943604,22,23,186.80457,186.80455,10.865128,1.3805636,0.55741602,5.9489999,14.734,56.988781,32.282009,0.37404943,0.92641526,66.959999,0,65.720001,0.005558386,108
0.39999998,58,24,17,42.056324,12,23,1277.3859,638.69293,10.865156,3.1292694,2.3061173,9.1239996,24.353001,0.26148245,75.815353,0.25561064,0.76560986,231.26001,0,230.02,0.018045837,373
0.39999998,60,73,83,71.779243,16,9,1109.5231,1109.5231,10.865353,1.1964637,1.0327098,40.77,48.893002,32.082867,45.014626,2.5634553,3.2192464,191.58,0,190.34,0.000560038,309
0.39999998,51,74,79,71.137589,9,43,239.96794,239.96793,10.865726,2.1167479,0.72359747,5.2810001,15.146,15.538211,36.233986,0.34601793,0.99509281,52.080002,0,50.84,-0.008454391,84
